DE_0,FE_0,label
-0.058152,-0.087113,1
-0.065299,0.020545,1
0.039147,0.14546,1
0.012508,-0.064102,1
-0.028751,-0.094715,1
0.16227,-0.0098618,1
-0.00064974,0.081565,1
-0.075207,0.3503,1
0.27533,0.037393,1
0.0095837,-0.10458,1
-0.44166,0.18737,1
-0.43078,0.043762,1
0.040284,-0.083004,1
0.1946,-0.041091,1
-0.088852,-0.29811,1
-0.19736,-0.27593,1
0.073421,0.13334,1
0.59224,0.25723,1
0.23342,0.28147,1
-0.52889,0.10355,1
-0.20694,-0.17875,1
0.42054,-0.15841,1
0.18745,-0.015409,1
-0.33738,-0.021162,1
-0.050842,0.15204,1
0.35671,0.35256,1
0.14944,0.032873,1
-0.052954,0.070676,1
-0.13417,-0.057322,1
-0.26948,-0.34783,1
-0.37311,-0.19888,1
-0.098436,0.14217,1
0.19833,0.31209,1
0.10071,-0.10499,1
0.14392,0.14443,1
0.32032,0.43207,1
0.17787,0.27099,1
0.13791,-0.22559,1
0.17884,-0.71375,1
-0.0017868,-0.19415,1
-0.095674,0.1656,1
0.1176,0.12533,1
0.46034,0.22189,1
0.11728,0.33797,1
-0.24723,0.11629,1
0.050355,0.026093,1
0.17738,-0.10129,1
-0.097786,-0.16909,1
-0.39391,0.30839,1
-0.24999,0.084031,1
-0.040446,0.12286,1
-0.011208,0.31599,1
0.14814,-0.028147,1
-0.048568,0.020956,1
-0.12816,-0.015409,1
0.40398,-0.20258,1
0.36532,0.021778,1
-0.021604,0.29195,1
0.032649,0.0061636,1
0.17884,0.21511,1
0.087877,0.1582,1
-0.085278,-0.36365,1
-0.029401,-0.14156,1
-0.0030863,-0.1656,1
-0.071471,0.074991,1
-0.12556,0.50131,1
-0.062375,0.2788,1
-0.019655,0.29195,1
-0.091938,0.5011,1
-0.090964,-0.067184,1
-0.044995,-0.47049,1
0.045644,-0.16087,1
-0.0032487,-0.19005,1
0.0095837,-0.017875,1
0.17023,0.072731,1
0.16601,-0.14752,1
-0.027127,0.24778,1
0.046294,0.34825,1
0.067086,-0.16375,1
-0.13141,-0.27798,1
0.10769,-0.12142,1
0.26055,-0.16498,1
0.30684,0.14341,1
-0.29255,0.24018,1
-0.92491,0.19066,1
-0.29449,0.40844,1
0.17332,-0.0088345,1
0.11874,-0.53131,1
0.19882,-0.59849,1
0.13482,0.20484,1
0.014294,0.5913,1
0.59289,0.43433,1
0.147,0.35729,1
-1.1013,-0.31024,1
-0.098436,-0.42057,1
1.0981,-0.40783,1
0.0022741,0.17361,1
-0.7511,0.67553,1
0.39683,0.21285,1
0.64422,0.09492,1
-0.26607,0.014793,1
-0.32926,-0.039242,1
-0.26152,-0.339,1
-0.60799,-0.31291,1
-0.082842,-0.33284,1
0.52824,0.13313,1
-0.20386,0.5724,1
-0.099735,-0.044173,1
0.90769,0.39386,1
0.41388,0.66259,1
-0.59435,0.26586,1
-0.11663,-0.55555,1
0.54806,-0.9001,1
-0.13758,-0.32647,1
-0.30765,0.12574,1
0.36759,0.44337,1
0.25681,0.027531,1
0.0079593,0.16149,1
0.31253,0.17053,1
0.17998,-0.30407,1
-0.26087,-0.18224,1
-0.14895,0.098413,1
-0.12459,0.39673,1
-0.28166,0.36591,1
-0.014619,0.24346,1
0.17543,0.10273,1
-0.12995,0.32975,1
-0.21506,0.32606,1
0.23716,0.16416,1
0.2391,0.16067,1
-0.12605,-0.24613,1
0.045644,-0.058965,1
0.11273,-0.29154,1
-0.16926,-0.24285,1
-0.036061,0.056089,1
0.093238,-0.39098,1
-0.050192,-0.3127,1
0.10201,-0.17423,1
0.30132,0.19148,1
0.058639,0.2938,1
-0.224,0.38194,1
0.047431,0.2975,1
0.21344,-0.00082182,1
-0.17446,0.089167,1
-0.16974,-0.1997,1
0.12134,-0.026298,1
0.0069847,0.19046,1
-0.024853,0.036776,1
0.22871,-0.038625,1
0.13758,0.11814,1
-0.20905,0.048693,1
-0.092426,-0.011505,1
-0.049705,0.2447,1
-0.224,-0.29216,1
0.069522,-0.36776,1
0.33835,-0.012327,1
0.29661,-0.013149,1
-0.16698,0.24983,1
-0.44848,0.49638,1
-0.15643,0.22949,1
-0.031837,-0.066362,1
0.065299,-0.083004,1
0.072609,-0.46659,1
-0.061888,0.091838,1
0.11825,0.61369,1
0.23553,0.17073,1
-0.25421,0.24079,1
-0.48211,-0.13293,1
0.17381,-0.47029,1
0.47529,-0.038215,1
0.0076345,0.31188,1
-0.076345,0.2184,1
0.22578,0.16683,1
0.31382,-0.042735,1
0.21182,-0.57425,1
-0.061888,-0.28147,1
-0.29986,-0.11136,1
-0.16731,-0.075196,1
0.37717,0.10375,1
0.40154,0.12841,1
-0.32828,0.16272,1
-0.23797,0.16169,1
0.47756,0.41173,1
0.098273,0.14587,1
-0.53604,0.12327,1
-0.25015,-0.012533,1
0.17673,-0.10684,1
0.066761,0.22744,1
-0.048568,0.031435,1
0.084791,0.25928,1
-0.1051,0.31845,1
0.0012995,-0.1017,1
0.41632,-0.3766,1
0.22773,-0.32256,1
-0.243,-0.087318,1
-0.15366,0.1845,1
0.24999,0.28723,1
0.12767,0.093071,1
-0.0035736,0.076429,1
0.12702,-0.15779,1
0.0021117,0.09944,1
-0.10753,0.42899,1
0.10656,0.12225,1
0.083167,0.10067,1
-0.18745,0.042529,1
-0.027127,-0.14197,1
0.10737,-0.28866,1
-0.10704,-0.047255,1
-0.17705,-0.063485,1
-0.012345,-0.010478,1
0.05133,0.20443,1
0.0307,-0.090811,1
0.13726,0.22497,1
0.056852,0.17443,1
-0.11094,0.032873,1
-0.022903,0.069033,1
0.0614,-0.30387,1
-0.072609,-0.22374,1
-0.082517,0.1769,1
0.055715,0.29873,1
0.037523,0.076635,1
0.069522,0.16991,1
0.17153,-0.076224,1
0.073583,-0.17772,1
-0.08804,0.18039,1
-0.089014,0.062458,1
-0.17559,0.068211,1
-0.16373,0.14382,1
-0.0051979,-0.0339,1
0.098273,-0.11629,1
0.051979,0.13252,1
-0.17965,0.0030818,1
0.35996,-0.03616,1
0.74168,0.10951,1
0.13482,-0.17566,1
-0.13758,-0.010067,1
-0.23569,0.14197,1
-0.21523,0.059582,1
0.24008,0.0026709,1
-0.058639,0.0084236,1
-0.89177,-0.20319,1
-0.13791,-0.11834,1
0.95106,0.48878,1
0.07001,0.29832,1
-0.70659,0.32195,1
0.11338,0.18409,1
0.43646,-0.33078,1
-0.17592,-0.32955,1
-0.20743,-0.21285,1
-0.050517,-0.11403,1
-0.21441,-0.024244,1
0.1829,0.33489,1
0.6897,0.092044,1
0.093888,0.24983,1
-0.18453,0.32791,1
0.4592,-0.18142,1
0.17332,0.089373,1
-0.46018,-0.30695,1
-0.10997,-0.56767,1
0.19427,0.093893,1
-0.2084,0.34434,1
-0.22822,0.15368,1
0.224,0.34455,1
0.19882,0.15245,1
-0.15659,-0.26853,1
-0.1025,0.18388,1
0.15578,0.12142,1
0.034599,0.039242,1
-0.047269,0.10129,1
0.091776,-0.14423,1
0.099085,0.014998,1
0.10103,0.049515,1
0.1483,-0.09944,1
-0.0051979,-0.014793,1
-0.022903,0.16436,1
0.10769,-0.011505,1
0.0047106,0.17258,1
0.016081,0.14793,1
0.031837,-0.16293,1
-0.16195,0.038831,1
-0.085116,-0.15101,1
0.16211,-0.1393,1
0.011858,-0.14053,1
-0.10688,-0.060404,1
0.036385,0.44091,1
0.015269,0.60054,1
-0.045157,0.33695,1
0.028264,-0.089784,1
0.17446,-0.033695,1
0.038822,-0.20011,1
-0.16081,-0.36181,1
0.064812,-0.04294,1
0.15301,0.02486,1
-0.20418,0.1056,1
-0.17868,0.38399,1
0.25324,0.25333,1
0.16731,-0.050336,1
-0.15139,0.1167,1
0.017543,0.029791,1
0.077157,0.10314,1
-0.13823,0.16498,1
0.0058477,-0.23237,1
0.069847,0.041296,1
-0.30067,0.21491,1
-0.6832,-0.026709,1
0.060751,0.054445,1
1.1236,-0.059787,1
0.63642,-0.40413,1
0.006335,0.021573,1
-0.048893,0.33921,1
-0.34891,0.20196,1
-0.34404,0.23463,1
0.23845,-0.37023,1
-0.37019,-0.482,1
-1.0391,-0.14033,1
0.86952,0.044173,1
1.3055,0.30551,1
-0.84109,0.40064,1
-0.74184,0.47748,1
0.76458,-0.062458,1
0.12751,-0.38584,1
-1.0562,-0.50583,1
-0.23992,0.0082182,1
0.3978,0.60239,1
-0.15691,0.12738,1
0.30749,0.020545,1
0.65039,0.10622,1
-0.39358,0.30099,1
-0.15123,0.11423,1
0.77319,-0.070471,1
-0.12296,-0.33037,1
-0.81559,-0.54466,1
0.22903,-0.15615,1
0.774,-0.034311,1
-0.23634,0.42262,1
-0.36337,0.27921,1
0.46911,0.11403,1
0.20044,-0.0043145,1
-0.22107,-0.39406,1
0.051817,0.065745,1
-0.0012995,0.27654,1
-0.28361,0.34804,1
-0.023066,0.15245,1
0.20191,-0.053418,1
0.088365,-0.11095,1
0.14928,-0.22744,1
0.063512,-0.011095,1
-0.20889,0.13478,1
0.023391,0.25127,1
0.29791,-0.023422,1
-0.042396,-0.19559,1
-0.30457,-0.15882,1
-0.052791,0.13663,1
0.12572,0.10745,1
0.028101,0.039447,1
0.096974,0.39509,1
0.11533,-0.20299,1
-0.026639,0.11588,1
0.10347,0.45816,1
0.16974,0.16436,1
-0.28686,0.27654,1
-0.29807,-0.18881,1
0.48065,-0.22436,1
0.24755,-0.013355,1
-0.40528,-0.032667,1
0.077482,-0.083004,1
0.37019,0.16703,1
-0.11241,0.14608,1
-0.2227,-0.089578,1
0.2279,0.08136,1
0.1665,-0.13704,1
-0.21279,-0.013971,1
0.00064974,0.20155,1
0.20288,0.13848,1
-0.095837,-0.011916,1
-0.046619,-0.081565,1
0.18176,0.14074,1
-0.20174,0.29709,1
-0.35655,0.31126,1
-0.01267,-0.15224,1
0.33056,-0.13971,1
0.16974,-0.044995,1
-0.16503,-0.12738,1
0.0038984,0.070882,1
-0.060751,0.065335,1
-0.28459,-0.00061636,1
-0.051654,-0.29236,1
0.1319,0.0016436,1
0.10477,0.1884,1
0.33981,0.060815,1
0.2919,0.4029,1
-0.078131,0.17114,1
0.041746,-0.022189,1
0.087065,-0.18491,1
-0.24073,-0.41872,1
-0.18956,0.050336,1
0.059776,0.43536,1
-0.025502,0.29298,1
-0.10168,0.085469,1
0.20158,0.060404,1
-0.048081,-0.22764,1
-0.68174,-0.20956,1
-0.12767,0.17423,1
0.53425,-0.037393,1
-0.032325,-0.26956,1
-0.24885,0.05876,1
0.41973,0.17854,1
0.44735,0.0041091,1
0.056365,0.022395,1
-0.032974,-0.25908,1
0.0627,-0.068416,1
-0.072933,0.19374,1
0.078619,-0.15368,1
0.51687,0.18573,1
-0.052791,0.41235,1
-0.45222,0.20258,1
0.12134,0.098207,1
0.29287,-0.14978,1
-0.27403,-0.15738,1
-0.45644,-0.044584,1
-0.11046,0.077867,1
0.031837,0.32297,1
0.0099085,0.18635,1
0.15334,-0.14998,1
0.10087,-0.021367,1
-0.082192,-0.18902,1
0.18583,-0.24716,1
0.19297,0.29955,1
-0.062213,0.14957,1
0.026964,0.11464,1
0.25047,0.31024,1
0.21441,0.012738,1
-0.0012995,-0.043351,1
-0.0066598,0.010889,1
-0.055553,-0.16621,1
-0.097948,0.025682,1
-0.065299,0.30921,1
-0.12085,0.010684,1
-0.080243,0.23463,1
0.03135,0.44851,1
0.073421,-0.18162,1
0.0045482,-0.34044,1
-0.012995,-0.088551,1
-0.0017868,-0.25312,1
-0.03801,-0.088756,1
-0.0090964,0.25641,1
0.076182,-0.015409,1
-0.058964,0.25743,1
-0.0627,0.27695,1
0.20142,-0.25826,1
0.10851,-0.028969,1
-0.097461,0.0339,1
-0.071796,-0.036365,1
0.40739,0.2788,1
0.22335,0.18203,1
-0.74818,0.06328,1
-0.60523,0.41091,1
0.23521,-0.0055473,1
0.29661,-0.5161,1
0.046294,-0.38297,1
0.086903,-0.094715,1
-0.16032,0.37639,1
0.36109,0.40783,1
0.71,0.24059,1
-0.57859,0.0049309,1
-0.65007,-0.25723,1
0.76133,-0.53336,1
0.57177,-0.23586,1
-0.60621,0.47296,1
-0.13856,0.27346,1
0.61076,0.27695,1
0.1345,0.14957,1
-0.19915,-0.11382,1
-0.0056852,-0.037393,1
-0.25535,-0.23422,1
-0.43955,-0.27367,1
0.095512,-0.021162,1
0.039634,0.4594,1
-0.22936,0.12985,1
0.27208,0.084647,1
0.44881,0.52432,1
-0.1051,0.31928,1
-0.17494,-0.24244,1
0.33153,-0.821,1
0.029726,-0.50994,1
-0.41421,0.080333,1
0.065299,0.31619,1
0.45173,0.13498,1
0.27598,0.20689,1
0.14083,0.31106,1
0.20109,-0.18902,1
0.1639,-0.25559,1
0.027614,0.054035,1
-0.27045,0.26011,1
-0.44832,0.36879,1
-0.15139,0.22662,1
0.12475,0.11875,1
0.013969,0.3577,1
-0.23992,0.29976,1
-0.087065,0.11752,1
0.16406,0.062047,1
-0.016406,-0.26031,1
-0.15025,-0.0055473,1
-0.066598,0.060198,1
-0.1293,-0.25723,1
-0.030863,0.07232,1
0.20873,-0.11629,1
0.16325,-0.42098,1
0.15529,-0.20751,1
0.26867,-0.1656,1
0.19135,0.049104,1
-0.056203,0.35338,1
0.023391,0.13909,1
0.18176,0.079716,1
-0.15529,0.19909,1
-0.21344,-0.2034,1
0.18339,-0.14834,1
0.053441,0.15984,1
-0.25778,0.069855,1
-0.028264,0.16005,1
0.14327,0.19806,1
-0.11809,0.10026,1
-0.19541,0.099235,1
-0.021766,0.00904,1
-0.27143,-0.21408,1
-0.079268,-0.1921,1
0.37571,-0.12451,1
0.23667,0.032667,1
0.11273,0.33366,1
-0.47415,0.33201,1
-0.6205,0.40002,1
-0.083654,0.3014,1
0.37311,-0.26545,1
0.34436,-0.71683,1
-0.20889,-0.35646,1
0.10786,0.29113,1
0.52239,0.49124,1
0.096486,0.29894,1
-0.69701,-0.21203,1
-0.48958,-0.4559,1
0.72901,-0.36468,1
0.66127,-0.09944,1
-0.30115,0.49761,1
-0.16845,0.5839,1
0.40186,0.11731,1
0.36597,-0.13683,1
0.020629,-0.28825,1
-0.38871,-0.30079,1
-0.50452,-0.14279,1
-0.017705,0.11916,1
0.68889,-0.013355,1
0.083817,0.18717,1
-0.71878,0.29853,1
0.31188,0.060815,1
0.83378,0.5726,1
-0.12767,0.52268,1
-0.5133,-0.075607,1
0.069847,-0.32195,1
0.34647,-0.15245,1
-0.051979,-0.08814,1
-0.12069,0.22744,1
-0.045482,0.48878,1
-0.11338,-0.014176,1
0.18518,-0.13498,1
0.42461,-0.29688,1
0.12702,-0.4481,1
-0.23504,0.084647,1
-0.08674,0.28168,1
-0.007472,0.12697,1
-0.092426,0.241,1
0.14311,-0.19046,1
0.047593,-0.2638,1
-0.24057,0.54014,1
0.033462,0.33037,1
0.2443,0.19005,1
0.016731,0.27572,1
-0.049543,-0.23134,1
-0.041583,-0.24696,1
-0.128,-0.13848,1
0.006335,-0.14587,1
0.12621,-0.17628,1
-0.064162,-0.050953,1
-0.05539,-0.19785,1
0.29043,-0.020751,1
0.2417,0.29175,1
-0.26623,0.069444,1
-0.3403,0.4257,1
0.147,0.18101,1
0.11939,-0.22086,1
-0.16114,0.10786,1
0.045157,0.27551,1
0.078619,0.20422,1
-0.053441,0.20114,1
0.044995,-0.0080127,1
0.033137,-0.31167,1
-0.19622,0.012122,1
-0.17088,0.055678,1
-0.052304,0.093071,1
-0.13044,0.1508,1
0.033624,-0.16108,1
0.25811,-0.18696,1
0.34371,-0.079716,1
0.11354,0.0059582,1
-0.17072,-0.032256,1
0.14262,0.14033,1
0.24999,-0.021162,1
0.090314,-0.082798,1
0.064649,0.016642,1
-0.11793,-0.1206,1
-0.035086,0.21306,1
0.065624,0.25702,1
-0.43094,0.088962,1
-0.67476,-0.064307,1
0.029726,0.043967,1
0.38107,0.12348,1
-0.042558,0.32873,1
-0.11241,0.33818,1
0.062538,-0.082798,1
0.14343,0.046022,1
0.16325,-0.4107,1
-0.04402,-0.4255,1
-0.19963,-0.10519,1
0.060913,-0.1432,1
0.49088,0.28188,1
0.57664,0.28414,1
0.20109,0.11259,1
-0.048406,0.029175,1
0.1064,0.13663,1
0.0048731,-0.048282,1
-0.29839,-0.20648,1
-0.25145,0.041091,1
-0.11452,0.0113,1
-0.057502,0.37064,1
0.073908,0.39303,1
0.15366,0.062253,1
-0.085441,0.082798,1
-0.34517,-0.00041091,1
0.011695,-0.12964,1
0.36272,-0.072731,1
0.015106,-0.15594,1
-0.083004,-0.1884,1
0.21945,0.20936,1
0.13839,0.028147,1
0.082517,-0.09266,1
0.17592,-0.023627,1
-0.084141,-0.10252,1
-0.19785,0.17649,1
0.12215,0.28702,1
0.21571,0.32647,1
-0.002599,0.13478,1
-0.14359,-0.033078,1
-0.058477,-0.11711,1
-0.011858,-0.22477,1
-0.11663,-0.20258,1
-0.14067,-0.24244,1
-0.10412,0.21511,1
0.015756,0.51836,1
0.16828,0.23422,1
0.19931,0.093482,1
0.059776,0.095947,1
-0.013807,-0.21449,1
-0.070822,-0.34044,1
-0.12767,-0.077251,1
0.03866,-0.098002,1
-0.020467,0.26956,1
-0.1025,0.51138,1
0.128,0.20607,1
0.21831,0.21347,1
0.063999,-0.0080127,1
-0.041096,-0.33612,1
-0.079106,0.053624,1
-0.12426,0.29113,1
-0.0050355,-0.10067,1
0.01803,-0.043351,1
-0.061888,0.035338,1
-0.17754,-0.10293,1
-0.50891,0.041502,1
0.19395,-0.084442,1
1.1068,-0.32359,1
0.53327,-0.21039,1
-0.091289,0.19087,1
-0.31204,0.25456,1
-0.23862,0.33962,1
0.1012,0.23401,1
-0.013157,-0.41317,1
-0.71325,-0.40146,1
-0.52353,-0.087318,1
1.0034,0.31414,1
0.79577,0.5726,1
-0.82842,0.62171,1
-0.46781,0.42139,1
0.71634,-0.035955,1
0.12654,-0.51323,1
-0.72544,-0.75443,1
-0.33559,0.099029,1
0.13774,0.31578,1
0.21182,0.11279,1
0.43565,0.15943,1
0.27825,0.020751,1
-0.15902,0.36776,1
0.35622,0.2297,1
0.48974,-0.22703,1
-0.43598,-0.67759,1
-0.4813,-0.58308,1
0.32471,-0.13149,1
0.3494,0.22415,1
-0.28394,0.51179,1
-0.072284,0.30346,1
0.39049,0.4068,1
0.062538,-0.047665,1
-0.11728,-0.27695,1
-0.031512,0.12944,1
-0.12183,0.23833,1
-0.22611,0.4181,1
-0.032162,0.07006,1
0.13368,-0.20751,1
0.065624,-0.23114,1
0.11484,-0.23689,1
-0.075695,-0.12718,1
-0.17218,0.20936,1
0.15821,0.062664,1
0.19768,-0.11773,1
-0.20044,0.069649,1
-0.16422,-0.10026,1
0.18047,0.21552,1
-0.036873,0.085469,1
-0.18713,-0.064924,1
0.16585,-0.023422,1
0.15821,-0.050747,1
-0.10428,0.36817,1
0.063999,0.39879,1
0.10981,0.54548,1
-0.18485,0.14875,1
-0.03801,-0.22107,1
0.32633,-0.14998,1
-0.12443,-0.44871,1
-0.33803,-0.2562,1
0.31236,0.035749,1
0.15253,0.10211,1
-0.30489,0.098002,1
0.11208,0.099645,1
0.37896,-0.061842,1
-0.082842,0.0051364,1
-0.3239,0.13355,1
-0.0056852,-0.095742,1
0.0077969,0.044995,1
-0.060263,0.071498,1
0.128,-0.043351,1
-0.079268,0.31188,1
-0.37295,0.53069,1
-0.12199,0.017258,1
0.26688,-0.062869,1
0.35996,-0.10581,1
0.1358,-0.31352,1
0.021604,0.19436,1
0.026639,0.17751,1
-0.46391,0.02938,1
-0.13027,-0.065951,1
0.52288,-0.30387,1
-0.3788,-0.27346,1
-0.34371,-0.065129,1
0.9098,0.34023,1
0.34274,0.22353,1
-0.62066,0.34105,1
0.057827,0.21984,1
0.45076,-0.41913,1
-0.40235,-0.18388,1
-0.45482,0.024244,1
0.29336,0.35359,1
-0.029076,0.43741,1
-0.14148,-0.063691,1
0.54773,-0.086291,1
0.12865,0.14608,1
-0.51752,0.048898,1
0.31236,-0.13539,1
0.62927,-0.14074,1
-0.39001,-0.37228,1
-0.32584,-0.19005,1
0.54205,0.0082182,1
0.30846,0.06554,1
-0.41405,0.24613,1
0.0051979,0.11485,1
0.31415,0.083415,1
-0.13271,-0.050336,1
0.20402,-0.043762,1
0.1894,0.16046,1
-0.46391,0.43104,1
-0.1522,0.4407,1
0.39878,-0.089373,1
0.07472,-0.056295,1
-0.15821,0.023422,1
0.12524,-0.14464,1
0.087553,0.17628,1
-0.11712,0.25086,1
0.11094,-0.090811,1
0.23179,-0.08362,1
-0.18404,-0.16847,1
-0.086903,-0.21182,1
0.29238,0.23812,1
-0.015106,0.034722,1
-0.12215,0.1056,1
0.1855,0.28086,1
0.094212,-0.20196,1
-0.20824,0.12985,1
-0.0016244,0.20011,1
0.097624,-0.031229,1
-0.33478,0.058349,1
-0.058802,-0.049104,1
0.31577,0.061225,1
-0.070172,0.21203,1
-0.23374,0.17607,1
0.10932,0.07232,1
0.14603,0.040475,1
-0.16552,-0.17135,1
-0.081218,-0.20689,1
0.11338,-0.10971,1
0.0045482,-0.10458,1
-0.10412,0.069238,1
-0.014132,0.19087,1
-0.031025,0.13211,1
-0.085928,-0.062664,1
0.11078,-0.050336,1
0.11484,0.047665,1
-0.027452,0.24203,1
0.20824,0.21141,1
-0.012832,-0.096358,1
-0.62895,0.064924,1
-0.44458,0.19005,1
0.089177,-0.057527,1
0.14229,-0.21943,1
0.011533,-0.27141,1
0.025665,-0.080949,1
0.1816,0.18655,1
0.68629,0.37372,1
0.28426,0.18655,1
-0.6041,-0.061431,1
-0.12166,-0.16621,1
0.60913,-0.55267,1
0.22335,-0.0452,1
-0.43793,0.23935,1
0.010558,-0.026709,1
0.49088,0.30243,1
0.16877,0.17813,1
-0.10769,0.05424,1
-0.2495,-0.041091,1
-0.43549,-0.32256,1
-0.37945,-0.39098,1
-0.055553,0.29976,1
-0.15496,0.49946,1
-0.060263,-0.16621,1
0.41096,0.40701,1
0.31724,0.55966,1
-0.00064974,0.21449,1
0.09941,-0.18142,1
0.29141,-0.75998,1
-0.037685,-0.32955,1
-0.17283,0.18244,1
0.31139,0.085675,1
0.48779,0.046227,1
0.14148,0.43063,1
0.065624,0.11033,1
0.15123,-0.078689,1
-0.018518,-0.021573,1
-0.066761,-0.13622,1
-0.31366,0.2638,1
-0.42688,0.21696,1
-0.086415,0.043556,1
0.04938,0.30346,1
0.032325,0.31907,1
-0.06806,-0.031024,1
0.011695,0.033695,1
0.28719,-0.00041091,1
0.26672,-0.15512,1
0.036061,0.22785,1
0.00016244,-0.025682,1
0.14197,-0.071293,1
0.12751,0.15902,1
-0.0029238,-0.29606,1
-0.040121,-0.29729,1
0.085441,-0.10458,1
0.14782,0.056295,1
-0.061563,0.22538,1
-0.14262,0.33469,1
0.071309,0.2899,1
-0.0086091,0.21408,1
-0.28426,0.055267,1
-0.20402,-0.3503,1
0.047918,-0.22518,1
0.072284,0.00061636,1
-0.043857,0.064307,1
0.10071,0.072115,1
0.27257,0.20607,1
0.042883,0.339,1
-0.13141,0.16416,1
0.016568,0.091633,1
-0.099085,-0.2864,1
-0.10217,-0.39447,1
0.11322,0.035133,1
0.36434,0.19559,1
0.14944,0.13416,1
-0.90541,0.24161,1
-0.82517,0.41995,1
-0.0090964,0.14074,1
0.17267,-0.35544,1
0.0934,-0.7721,1
-0.010396,-0.14074,1
0.0084466,0.56849,1
0.42542,0.33407,1
0.55342,0.31661,1
-0.65867,-0.10149,1
-0.7459,-0.57137,1
0.95853,-0.63157,1
0.92897,-0.24408,1
-0.56089,0.51179,1
-0.12979,0.3577,1
0.91012,0.13971,1
0.31301,0.027531,1
-0.34371,-0.14587,1
-0.29758,-0.26956,1
-0.41112,-0.36057,1
-0.3632,-0.047049,1
0.3866,0.15409,1
0.062538,0.56459,1
-0.58087,0.24285,1
0.39488,0.13539,1
0.7321,0.77395,1
-0.38059,0.63835,1
-0.65331,-0.12245,1
0.26851,-0.80435,1
0.23975,-0.40577,1
-0.39277,0.22929,1
0.097624,0.3729,1
0.44117,0.11649,1
0.021766,0.095331,1
0.15513,0.12122,1
0.45384,-0.46905,1
0.00032487,-0.5611,1
-0.26916,-0.11321,1
-0.047431,0.20977,1
-0.1241,0.34989,1
-0.077157,0.22148,1
0.33689,-0.13786,1
0.20499,0.082593,1
-0.288,0.50768,1
-0.056527,0.11896,1
0.35784,0.089167,1
0.039472,-0.0113,1
-0.21068,-0.19518,1
-0.034274,-0.00041091,1
-0.049055,-0.065129,1
0.014619,0.011711,1
0.090639,-0.10827,1
-0.093888,-0.15841,1
-0.036873,-0.26545,1
0.24463,0.10334,1
0.22302,0.41235,1
-0.11322,0.15306,1
-0.15643,0.44707,1
0.18128,0.23751,1
0.12329,-0.077867,1
-0.27695,0.055267,1
-0.12069,-0.010889,1
0.15594,0.085469,1
-0.045969,0.35626,1
-0.051654,0.040885,1
0.19508,-0.16169,1
0.030375,0.087318,1
-0.22107,-0.13478,1
-0.098111,-0.0076018,1
-0.12605,-0.034105,1
-0.10558,-0.52617,1
0.20905,-0.2975,1
0.4017,0.035955,1
0.14733,0.077662,1
-0.36012,0.27325,1
-0.11598,0.32277,1
0.15529,-0.028764,1
0.0017868,-0.086291,1
0.1202,-0.23853,1
0.006335,-0.27428,1
-0.13011,0.35934,1
0.099898,0.4446,1
0.0071471,0.13005,1
-0.44475,0.0339,1
-0.17787,-0.11177,1
0.38773,-0.19929,1
0.12361,0.26894,1
-0.20174,0.52637,1
0.078131,0.1582,1
0.22189,0.025476,1
0.079106,-0.32071,1
0.077482,-0.4333,1
-0.061725,-0.07006,1
-0.1972,-0.0094509,1
0.15285,0.023833,1
0.56105,0.20237,1
0.05669,0.20114,1
-0.48308,-0.01808,1
0.14505,0.31887,1
0.40365,0.20587,1
-0.31204,-0.16025,1
-0.4899,0.096769,1
0.11955,0.010067,1
0.27143,0.072115,1
-0.046619,-0.0032873,1
0.024365,-0.0080127,1
0.040284,0.27141,1
-0.062862,0.018902,1
0.20727,-0.31599,1
0.36727,-0.32893,1
0.03135,-0.15861,1
-0.23277,0.092455,1
0.00064974,0.28866,1
0.19931,0.1093,1
-0.044995,0.060404,1
-0.12248,-0.049515,1
0.026964,-0.10807,1
-0.12605,0.34331,1
-0.082355,0.28764,1
0.12004,0.17916,1
-0.070172,0.18183,1
-0.12296,-0.0080127,1
0.12361,-0.2108,1
0.13807,-0.2523,1
-0.060101,-0.10951,1
-0.051492,-0.13539,1
0.11582,0.20587,1
0.11046,0.16745,1
0.12361,-0.0084236,1
0.1444,0.15594,1
-0.041908,0.099851,1
-0.069847,0.075196,1
0.067248,-0.070471,1
0.0095837,-0.17361,1
-0.099735,-0.076224,1
-0.082355,0.34188,1
-0.042071,0.30099,1
-0.020467,0.034105,1
-0.066761,0.071498,1
-0.079431,-0.13437,1
-0.0055228,-0.073964,1
0.013645,0.12471,1
-0.083004,0.14628,1
-0.065786,-0.04746,1
0.055553,0.0024655,1
0.10932,-0.01808,1
0.0061725,-0.24983,1
-0.22773,-0.011916,1
0.36532,-0.12964,1
0.89486,-0.17546,1
0.31382,0.14957,1
-0.20451,0.13478,1
-0.31041,0.19374,1
-0.17722,0.39468,1
0.13222,0.014998,1
-0.13726,-0.16025,1
-0.91272,0.034516,1
-0.16763,-0.18902,1
0.9902,0.2525,1
0.089014,0.48734,1
-0.8021,0.27839,1
0.015594,0.24983,1
0.4709,-0.21306,1
-0.20548,-0.55226,1
-0.28913,-0.24387,1
0.14635,0.070882,1
0.080568,-0.12225,1
0.14505,0.31126,1
0.66209,0.23566,1
0.25908,0.021984,1
-0.23293,0.27716,1
0.31188,-0.14526,1
0.2417,-0.16888,1
-0.46278,-0.30531,1
-0.31139,-0.39899,1
0.27078,-0.064307,1
-0.045157,0.43659,1
